YearTerm,CrsPBADept,CrsPBAColl,CrsPBADiv,Subject,Course,CourseTitle,Level,CrsLvlNum,Activity_Type,Instruction_Mode,Hours,N_EOT,N_ENROLL,N_GRADE,PCT_GRADE,AVG_GRD,PCT_A,PCT_B,PCT_C,PCT_D,PCT_F,PCT_C_MINUS_OR_BELOW,PCT_DF,PCT_WDRAW,PCT_INCOMP,N_PASS,N_NOCRED,N_INCOMP,Workload_Raw,Workload_Hrs_Wk,AvgCourse,AvgInstructor,N_Ret,NIntrFCQ,RAP,Honors,insname1
20121,APPM,AS,NS,APPM,2460,Differential Equations Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,23,24,,,,,,,,,,,,,23,0,0,1.14,0-3,4.82,5.59,22,1,0,0,"SNYDER, JOSHUA DAVID"
20121,APPM,AS,NS,APPM,2460,Differential Equations Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,17,17,,,,,,,,,,,,,17,0,0,1.27,0-3,5.08,5.83,12,1,0,0,"SNYDER, JOSHUA DAVID"
20121,APPM,AS,NS,APPM,2460,Differential Equations Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,22,22,,,,,,,,,,,,,22,0,0,1,0-3,5.29,5.93,14,1,0,0,"SCHMIDT, JESSICA MARIE"
20121,APPM,AS,NS,APPM,2460,Differential Equations Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,17,17,,,,,,,,,,,,,17,0,0,1.06,0-3,4.94,5.53,17,1,0,0,"SCHMIDT, JESSICA MARIE"
20121,APPM,AS,NS,APPM,3050,Scientific Computing in Matlab,Upper,3XXX,LEC - Lecture,P  - In Person,3,80,84,79,99%,2.79,30%,35%,27%,4%,4%,15%,8%,5%,1%,0,0,1,3.39,9-Jul,5.04,5.54,54,1,0,0,"NORRIS, JAN ADAM"
20121,APPM,AS,NS,APPM,3310,Matrix Methods and Applications,Upper,3XXX,LEC - Lecture,P  - In Person,3,44,47,44,100%,2.89,23%,57%,14%,2%,5%,11%,7%,6%,0%,0,0,0,3.13,9-Jul,4.72,4.92,40,1,0,0,"CURTIS, CHRISTOPHER WAIDE"
20121,APPM,AS,NS,APPM,3310,Matrix Methods and Applications,Upper,3XXX,LEC - Lecture,P  - In Person,3,30,32,30,100%,2.95,20%,67%,10%,0%,3%,7%,3%,6%,0%,0,0,0,3.32,9-Jul,4.79,4.96,28,1,0,0,"CURRY, JAMES H"
20121,APPM,AS,NS,APPM,3570,Applied Probability,Upper,3XXX,LEC - Lecture,P  - In Person,3,48,52,47,98%,2.46,19%,32%,34%,6%,9%,23%,15%,8%,2%,0,0,1,3.68,12-Oct,4.79,5.45,33,1,0,0,"DOUGHERTY, ANNE MARGARET"
20121,APPM,AS,NS,APPM,3570,Applied Probability,Upper,3XXX,LEC - Lecture,P  - In Person,3,36,37,35,97%,2.59,14%,34%,46%,3%,3%,14%,6%,3%,0%,0,1,0,3.3,9-Jul,5,5.78,23,1,0,0,"BHAT, YERMAL SUJEET"
20121,APPM,AS,NS,APPM,4360,Methods in Applied Mathematics: Complex Variables and Applications,Upper,4XXX,LEC - Lecture,P  - In Person,3,25,25,24,96%,3.2,25%,67%,8%,0%,0%,0%,0%,0%,0%,0,1,0,3.19,9-Jul,5.35,5.71,17,1,0,0,"SEGUR, HARVEY"
20121,APPM,AS,NS,APPM,4360,Methods in Applied Mathematics: Complex Variables and Applications,Upper,4XXX,LEC - Lecture,P  - In Person,3,22,22,22,100%,3.11,32%,55%,9%,5%,0%,5%,5%,0%,0%,0,0,0,3.47,9-Jul,5.42,5.63,19,1,0,0,"SEGUR, HARVEY"
20121,APPM,AS,NS,APPM,4390,Modeling in Mathematical Biology,Upper,4XXX,LEC - Lecture,P  - In Person,3,11,11,11,100%,3.4,64%,18%,18%,0%,0%,0%,0%,0%,0%,0,0,0,3.88,12-Oct,5.11,5.55,9,1,0,0,"BORTZ, DAVID MATTHEW"
20121,APPM,AS,NS,APPM,4540,Introduction to Time Series,Upper,4XXX,LEC - Lecture,P  - In Person,3,47,47,45,96%,3.74,82%,11%,7%,0%,0%,2%,0%,0%,4%,0,0,2,2.68,9-Jul,5.27,5.85,40,1,0,0,"CORCORAN, JEM"
20121,APPM,AS,NS,APPM,4570,Statistical Methods,Upper,4XXX,LEC - Lecture,P  - In Person,3,48,50,48,100%,2.9,42%,27%,17%,15%,0%,17%,15%,4%,0%,0,0,0,3.15,9-Jul,4.42,4.73,33,1,0,0,"DUKIC, VANJA"
20121,APPM,AS,NS,APPM,4580,Statistical Applications: Software and Methods,Upper,4XXX,LEC - Lecture,P  - In Person,3,10,10,10,100%,3.64,70%,30%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.88,9-Jul,5.25,5.75,8,1,0,0,"LUFTIG, JEFFREY TRUET"
20121,APPM,AS,NS,APPM,4660,Intermediate Numerical Analysis 2,Upper,4XXX,LEC - Lecture,P  - In Person,3,19,19,19,100%,3.56,58%,37%,5%,0%,0%,0%,0%,0%,0%,0,0,0,3.07,9-Jul,5.33,5.73,15,1,0,0,"WESTPHAL, CHAD R."
20121,APPM,AS,NS,APPM,5450,Applied Analysis 2,Masters,5XXX,LEC - Lecture,P  - In Person,3,12,13,12,100%,3.75,75%,25%,0%,0%,0%,0%,0%,8%,0%,0,0,0,3.71,12-Oct,5.38,5.25,9,1,0,0,"LI, CONGMING"
20121,APPM,AS,NS,APPM,5460,Methods in Applied Mathematics: Dynamical Systems and Differential Equations,Masters,5XXX,LEC - Lecture,P  - In Person,3,21,22,16,76%,3.57,69%,31%,0%,0%,0%,0%,0%,5%,5%,0,4,1,3,9-Jul,4.8,5.3,10,1,0,0,"MEISS, JAMES D"
20121,APPM,AS,NS,APPM,5610,Numerical Analysis 2,Masters,5XXX,LEC - Lecture,P  - In Person,3,34,34,32,94%,3.55,53%,47%,0%,0%,0%,0%,0%,0%,6%,0,0,2,3.64,12-Oct,4.28,4.48,25,1,0,0,"FORNBERG, BENGT"
20121,APPM,AS,NS,APPM,5720,Open Topics in Applied Mathematics,Masters,5XXX,LEC - Lecture,P  - In Person,3,15,16,15,100%,3.56,60%,40%,0%,0%,0%,0%,0%,0%,0%,0,0,0,,,,,,,0,0,"LLADSER, MANUEL BOSCO"
20121,APPM,AS,NS,APPM,7400,Topics in Applied Mathematics,Doctoral,7XXX,LEC - Lecture,P  - In Person,3,14,15,14,100%,4,100%,0%,0%,0%,0%,0%,0%,7%,0%,0,0,0,3.08,9-Jul,4.92,5,12,1,0,0,"DUKIC, VANJA"
20121,APPM,AS,NS,APPM,7400,Topics in Applied Mathematics,Doctoral,7XXX,LEC - Lecture,P  - In Person,1,10,10,10,100%,4,100%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0,1,0-3,5,5.17,6,1,0,0,"MEISS, JAMES D"
20127,APPM,AS,NS,APPM,1340,"Calculus 1 with Algebra, Part A",Lower,1XXX,LEC - Lecture,P  - In Person,3,60,62,60,100%,2.59,22%,30%,38%,7%,3%,25%,10%,3%,0%,0,0,0,3.11,9-Jul,5.14,5.52,50,1,0,0,"CHANG, SILVA"
20127,APPM,AS,NS,APPM,1340,"Calculus 1 with Algebra, Part A",Lower,1XXX,LEC - Lecture,P  - In Person,3,41,46,41,100%,1.99,7%,22%,49%,7%,15%,41%,22%,11%,0%,0,0,0,3.17,9-Jul,4.52,4.52,32,1,0,0,"DAI, MIMI"
20127,APPM,AS,NS,APPM,1350,Calculus 1 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,123,141,122,99%,2.63,23%,38%,29%,5%,6%,17%,11%,13%,0%,0,0,0,3.2,9-Jul,5.03,5.62,86,1,0,0,"BHAT, YERMAL SUJEET"
20127,APPM,AS,NS,APPM,1350,Calculus 1 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,85,97,85,100%,2.5,28%,36%,14%,5%,16%,22%,21%,12%,0%,0,0,0,3.5,12-Oct,4.67,5.33,52,1,0,0,"GALANTHAY, THEODORE EMIL"
20127,APPM,AS,NS,APPM,1350,Calculus 1 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,89,98,88,99%,2.73,22%,41%,31%,2%,5%,15%,7%,9%,0%,0,0,0,3.13,9-Jul,4.91,5.29,56,1,0,0,"CHANG, SILVA"
20127,APPM,AS,NS,APPM,1350,Calculus 1 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,108,126,108,100%,2.4,11%,40%,36%,5%,8%,23%,13%,14%,0%,0,0,0,3.31,9-Jul,4.78,5.48,83,1,0,0,"MANLEY, KEVIN W"
20127,APPM,AS,NS,APPM,1350,Calculus 1 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,115,126,115,100%,2.47,19%,35%,30%,8%,8%,24%,16%,9%,0%,0,0,0,3.52,12-Oct,4.3,4.26,76,1,0,0,"RUBIO, ANTONIO MANUEL"
20127,APPM,AS,NS,APPM,1350,Calculus 1 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,22,25,22,100%,2.94,36%,27%,32%,5%,0%,9%,5%,12%,0%,0,0,0,3.43,9-Jul,5.29,5.79,14,1,0,0,"BHAT, YERMAL SUJEET"
20127,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,80,92,80,100%,2.01,7%,30%,40%,4%,19%,39%,22%,13%,0%,0,0,0,3.73,12-Oct,4.67,5.58,52,1,0,0,"BUTLER, SAMUEL THOMAS JAMES"
20127,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,96,107,95,99%,2.07,12%,28%,35%,5%,20%,35%,25%,10%,0%,0,1,0,3.61,12-Oct,4.81,5.26,68,1,0,0,"DOUGHERTY, ANNE MARGARET"
20127,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,92,97,92,100%,2.01,15%,21%,33%,12%,20%,37%,32%,5%,0%,0,0,0,3.72,12-Oct,4.46,4.72,67,1,0,0,"VILLAVERT, JOHN PANGAN"
20127,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,26,26,26,100%,2.36,27%,31%,15%,4%,23%,31%,27%,0%,0%,0,0,0,3.14,9-Jul,4.73,3.67,15,1,0,0,"DAI, MIMI"
20127,APPM,AS,NS,APPM,2350,Calculus 3 for Engineers,Lower,2XXX,LEC - Lecture,P  - In Person,4,126,139,126,100%,2.33,13%,35%,36%,7%,10%,28%,17%,9%,0%,0,0,0,4.44,12-Oct,4.57,5.14,77,1,0,0,"CURTIS, CHRISTOPHER WAIDE"
20127,APPM,AS,NS,APPM,2350,Calculus 3 for Engineers,Lower,2XXX,LEC - Lecture,P  - In Person,4,85,95,85,100%,2.59,24%,31%,31%,9%,6%,21%,15%,11%,0%,0,0,0,4.51,13-15,4.16,5.24,43,1,0,0,"SKARDAL, SEBASTIAN P"
20127,APPM,AS,NS,APPM,2350,Calculus 3 for Engineers,Lower,2XXX,LEC - Lecture,P  - In Person,4,133,143,132,99%,2.46,18%,34%,33%,8%,8%,23%,15%,7%,1%,0,0,1,4.01,12-Oct,4.58,5.29,85,1,0,0,"NORRIS, JAN ADAM"
20127,APPM,AS,NS,APPM,2350,Calculus 3 for Engineers,Lower,2XXX,LEC - Lecture,P  - In Person,4,36,36,36,100%,3.18,47%,25%,22%,6%,0%,8%,6%,0%,0%,0,0,0,4.53,13-15,5.03,5.53,36,1,0,0,"NORRIS, JAN ADAM"
20127,APPM,AS,NS,APPM,2360,Introduction to Differential Equations with Linear Algebra,Lower,2XXX,LEC - Lecture,P  - In Person,4,95,100,95,100%,2.16,15%,29%,34%,5%,17%,33%,22%,5%,0%,0,0,0,3.31,9-Jul,3.74,3.41,27,1,0,0,"MARTI, PHILIPPE DAVID"
20127,APPM,AS,NS,APPM,2360,Introduction to Differential Equations with Linear Algebra,Lower,2XXX,LEC - Lecture,P  - In Person,4,140,145,137,98%,2.31,12%,32%,35%,16%,5%,31%,21%,3%,1%,0,1,2,3.41,9-Jul,4.65,5.13,108,1,0,0,"JULIEN, KEITH"
20127,APPM,AS,NS,APPM,2360,Introduction to Differential Equations with Linear Algebra,Lower,2XXX,LEC - Lecture,P  - In Person,4,95,97,94,99%,2.36,15%,30%,43%,7%,5%,29%,13%,2%,1%,0,0,1,3.43,9-Jul,4.43,5.25,92,1,0,0,"JULIEN, KEITH"
20127,APPM,AS,NS,APPM,2450,Calculus 3 Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,22,24,,,,,,,,,,,,,21,0,0,1.5,6-Apr,4.81,5.06,16,1,0,0,"CRAWFORD, AMANDA LYNN"
20127,APPM,AS,NS,APPM,2450,Calculus 3 Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,20,20,,,,,,,,,,,,,20,0,0,1.19,0-3,4.53,5.41,17,1,0,0,"CRAWFORD, AMANDA LYNN"
20127,APPM,AS,NS,APPM,2450,Calculus 3 Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,24,24,,,,,,,,,,,,,22,0,0,1.23,0-3,5.09,5.48,23,1,0,0,"STURDEVANT, BENJAMIN J"
20127,APPM,AS,NS,APPM,2450,Calculus 3 Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,21,23,,,,,,,,,,,,,21,0,0,1.88,6-Apr,5.25,5.69,17,1,0,0,"STURDEVANT, BENJAMIN J"
20127,APPM,AS,NS,APPM,2460,Differential Equations Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,22,23,,,,,,,,,,,,,22,0,0,,,,,0,1,0,0,"TAYLOR, DANE R"
20127,APPM,AS,NS,APPM,2460,Differential Equations Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,23,25,,,,,,,,,,,,,23,0,0,,,,,0,1,0,0,"TAYLOR, DANE R"
20127,APPM,AS,NS,APPM,2460,Differential Equations Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,22,23,,,,,,,,,,,,,22,0,0,1.4,0-3,4.33,5.58,12,1,0,0,"SNYDER, JOSHUA DAVID"
20127,APPM,AS,NS,APPM,2460,Differential Equations Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,22,22,,,,,,,,,,,,,22,0,0,1.3,0-3,4.31,5.46,13,1,0,0,"SNYDER, JOSHUA DAVID"
20127,APPM,AS,NS,APPM,3010,An Introduction to Nonlinear Systems: Chaos,Upper,3XXX,LEC - Lecture,P  - In Person,3,16,16,13,81%,3.22,38%,54%,0%,0%,8%,8%,8%,0%,0%,0,3,0,2.57,9-Jul,5.25,5.13,8,1,0,0,"MEISS, JAMES D"
20127,APPM,AS,NS,APPM,3170,Discrete Applied Mathematics,Upper,3XXX,LEC - Lecture,P  - In Person,3,18,21,18,100%,2.81,39%,28%,22%,6%,6%,22%,11%,14%,0%,0,0,0,2.67,9-Jul,4.47,4.94,17,1,0,0,"LLADSER, MANUEL BOSCO"
20127,APPM,AS,NS,APPM,3310,Matrix Methods and Applications,Upper,3XXX,LEC - Lecture,P  - In Person,3,27,28,27,100%,2.72,26%,26%,44%,4%,0%,11%,4%,4%,0%,0,0,0,3.08,9-Jul,4.57,4.67,15,1,0,0,"MEISS, JAMES D"
20127,APPM,AS,NS,APPM,3310,Matrix Methods and Applications,Upper,3XXX,LEC - Lecture,P  - In Person,3,39,40,39,100%,2.96,41%,28%,21%,3%,8%,10%,10%,2%,0%,0,0,0,3,9-Jul,4.14,4.32,28,1,0,0,"KLEIBER, WILLIAM PAUL"
20127,APPM,AS,NS,APPM,3350,Advanced Engineering Calculus,Upper,3XXX,LEC - Lecture,P  - In Person,3,24,25,24,100%,4,100%,0%,0%,0%,0%,0%,0%,4%,0%,0,0,0,2.09,6-Apr,5.54,5.92,24,1,0,0,"NORRIS, JAN ADAM"
20127,APPM,AS,NS,APPM,4350,Methods in Applied Mathematics: Fourier   Series and Boundary Value Problems,Upper,4XXX,LEC - Lecture,P  - In Person,3,38,39,38,100%,3.34,39%,53%,8%,0%,0%,0%,0%,3%,0%,0,0,0,4.41,12-Oct,5.17,5.6,30,1,0,0,"SEGUR, HARVEY"
20127,APPM,AS,NS,APPM,4350,Methods in Applied Mathematics: Fourier   Series and Boundary Value Problems,Upper,4XXX,LEC - Lecture,P  - In Person,3,34,34,34,100%,3.4,50%,44%,3%,0%,3%,3%,3%,0%,0%,0,0,0,4.52,13-15,5.11,5.67,28,1,0,0,"SEGUR, HARVEY"
20127,APPM,AS,NS,APPM,4380,Modeling in Applied Mathematics,Upper,4XXX,LEC - Lecture,P  - In Person,3,11,11,10,93%,3.87,90%,10%,0%,0%,0%,0%,0%,0%,0%,0,1,0,2.3,6-Apr,5.4,5.7,10,1,0,0,"FORNBERG, BENGT"
20127,APPM,AS,NS,APPM,4440,Undergraduate Applied Analysis 1,Upper,4XXX,LEC - Lecture,P  - In Person,3,42,45,42,100%,3.1,43%,31%,19%,5%,2%,7%,7%,7%,0%,0,0,0,4,12-Oct,4.87,5.58,31,1,0,0,"DOUGHERTY, ANNE MARGARET"
20127,APPM,AS,NS,APPM,4520,Introduction to Mathematical Statistics,Upper,4XXX,LEC - Lecture,P  - In Person,3,63,64,60,96%,3.49,72%,10%,17%,0%,2%,5%,2%,1%,0%,0,3,0,3,9-Jul,5.69,5.9,48,1,0,0,"CORCORAN, JEM"
20127,APPM,AS,NS,APPM,4560,"Markov Processes, Queues, and Monte Carlo Simulations",Upper,4XXX,LEC - Lecture,P  - In Person,3,16,16,14,91%,3.4,43%,50%,7%,0%,0%,7%,0%,0%,0%,0,2,0,3.79,12-Oct,4.79,5.29,14,1,0,0,"LLADSER, MANUEL BOSCO"
20127,APPM,AS,NS,APPM,4650,Intermediate Numerical Analysis 1,Upper,4XXX,LEC - Lecture,P  - In Person,3,47,48,47,100%,3.34,47%,45%,6%,2%,0%,4%,2%,2%,0%,0,0,0,2.58,9-Jul,4.73,5.23,26,1,0,0,"BHAT, YERMAL SUJEET"
20127,APPM,AS,NS,APPM,5440,Applied Analysis 1,Masters,5XXX,LEC - Lecture,P  - In Person,3,15,16,14,93%,3.67,71%,29%,0%,0%,0%,0%,0%,6%,0%,0,0,0,4,12-Oct,5.1,5.4,10,1,0,0,"MARTINSSON, PER-GUNNAR J"
20127,APPM,AS,NS,APPM,5470,Methods of Applied Mathematics: Partial Differential and Integral Equations,Masters,5XXX,LEC - Lecture,P  - In Person,3,16,16,15,94%,3.8,87%,7%,7%,0%,0%,0%,0%,0%,0%,0,1,0,2.92,9-Jul,4.38,4.77,13,1,0,0,"LI, CONGMING"
20127,APPM,AS,NS,APPM,5600,Numerical Analysis 1,Masters,5XXX,LEC - Lecture,P  - In Person,3,25,28,24,96%,3.58,67%,25%,8%,0%,0%,0%,0%,10%,4%,0,0,1,4.23,12-Oct,5,5.33,18,1,0,0,"MANTEUFFEL, THOMAS A"
20127,APPM,AS,NS,APPM,7400,Topics in Applied Mathematics,Doctoral,7XXX,LEC - Lecture,P  - In Person,1,18,18,18,100%,4,100%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0,1,0-3,4.8,5.5,10,1,0,0,"BHAT, YERMAL SUJEET"
20127,APPM,AS,NS,APPM,7400,Topics in Applied Mathematics,Doctoral,7XXX,LEC - Lecture,P  - In Person,3,11,11,10,91%,4,100%,0%,0%,0%,0%,0%,0%,0%,0%,0,1,0,2.11,6-Apr,5.67,5.78,9,1,0,0,"CORCORAN, JEM"
20131,APPM,AS,NS,APPM,1340,"Calculus 1 with Algebra, Part A",Lower,1XXX,LEC - Lecture,P  - In Person,3,38,39,38,100%,2.19,13%,32%,26%,21%,8%,42%,29%,3%,0%,0,0,0,3.69,12-Oct,4.6,4.87,15,1,0,0,"KISH, JONATHAN R"
20131,APPM,AS,NS,APPM,1345,"Calculus 1 with Algebra, Part B",Lower,1XXX,LEC - Lecture,P  - In Person,3,26,26,26,100%,2.49,23%,35%,23%,12%,8%,23%,19%,0%,0%,0,0,0,3.35,9-Jul,4.83,5.25,24,1,0,0,"RUBIO, ANTONIO MANUEL"
20131,APPM,AS,NS,APPM,1345,"Calculus 1 with Algebra, Part B",Lower,1XXX,LEC - Lecture,P  - In Person,3,47,47,47,100%,2.56,26%,21%,43%,6%,4%,23%,11%,0%,0%,0,0,0,3.11,9-Jul,5.47,5.74,38,1,0,0,"CHANG, SILVA"
20131,APPM,AS,NS,APPM,1350,Calculus 1 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,84,106,84,100%,2.05,23%,17%,29%,12%,20%,43%,32%,21%,0%,0,0,0,3.86,12-Oct,5.18,5.54,55,1,0,0,"CHANG, SILVA"
20131,APPM,AS,NS,APPM,1350,Calculus 1 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,49,54,49,100%,1.7,6%,20%,39%,12%,22%,55%,35%,9%,0%,0,0,0,3.57,12-Oct,4.87,5.7,23,1,0,0,"RUBIO, ANTONIO MANUEL"
20131,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,120,127,120,100%,2.19,8%,28%,46%,10%,7%,29%,17%,6%,0%,0,0,0,,,,,0,1,0,0,"VILLAVERT, JOHN PANGAN"
20131,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,41,47,41,100%,1.7,5%,22%,34%,20%,20%,46%,39%,13%,0%,0,0,0,4.09,12-Oct,4.64,4.27,11,1,0,0,"DAI, MIMI"
20131,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,136,143,136,100%,1.98,3%,26%,51%,6%,13%,37%,19%,5%,0%,0,0,0,3.46,9-Jul,4.67,5.72,86,1,0,0,"BUTLER, SAMUEL THOMAS JAMES"
20131,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,164,167,164,100%,2.39,7%,41%,40%,5%,6%,20%,12%,2%,0%,0,0,0,3.56,12-Oct,5.19,5.65,78,1,0,0,"BHAT, YERMAL SUJEET"
20131,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,25,25,25,100%,2.38,20%,40%,16%,12%,12%,32%,24%,0%,0%,0,0,0,3.62,12-Oct,5.71,5.93,14,1,0,0,"BHAT, YERMAL SUJEET"
20131,APPM,AS,NS,APPM,2350,Calculus 3 for Engineers,Lower,2XXX,LEC - Lecture,P  - In Person,4,19,19,19,100%,3.35,53%,37%,5%,0%,5%,5%,5%,0%,0%,0,0,0,4.14,12-Oct,5.73,6,15,1,0,0,"NORRIS, JAN ADAM"
20131,APPM,AS,NS,APPM,2350,Calculus 3 for Engineers,Lower,2XXX,LEC - Lecture,P  - In Person,4,136,142,134,99%,2.59,15%,44%,31%,4%,6%,13%,10%,4%,1%,0,0,2,4.29,12-Oct,4.65,5.44,102,1,0,0,"NORRIS, JAN ADAM"
20131,APPM,AS,NS,APPM,2350,Calculus 3 for Engineers,Lower,2XXX,LEC - Lecture,P  - In Person,4,86,91,86,100%,2.49,12%,52%,21%,8%,7%,22%,15%,5%,0%,0,0,0,3.76,12-Oct,4.86,5.45,44,1,0,0,"SKARDAL, SEBASTIAN P"
20131,APPM,AS,NS,APPM,2360,Introduction to Differential Equations with Linear Algebra,Lower,2XXX,LEC - Lecture,P  - In Person,4,51,51,49,96%,2.45,31%,37%,8%,0%,24%,24%,24%,0%,4%,0,0,2,3.7,12-Oct,4.27,3.45,11,1,0,0,"DAI, MIMI"
20131,APPM,AS,NS,APPM,2360,Introduction to Differential Equations with Linear Algebra,Lower,2XXX,LEC - Lecture,P  - In Person,4,134,136,134,100%,2.95,32%,45%,16%,1%,7%,11%,7%,1%,0%,0,0,0,3.3,9-Jul,4.51,5.12,66,1,0,0,"MANLEY, KEVIN W"
20131,APPM,AS,NS,APPM,2360,Introduction to Differential Equations with Linear Algebra,Lower,2XXX,LEC - Lecture,P  - In Person,4,95,96,95,100%,3.16,40%,47%,8%,1%,3%,8%,4%,1%,0%,0,0,0,3.11,9-Jul,3.94,4.02,49,1,0,0,"BALDWIN, DOUGLAS E"
20131,APPM,AS,NS,APPM,2360,Introduction to Differential Equations with Linear Algebra,Lower,2XXX,LEC - Lecture,P  - In Person,4,138,142,138,100%,3.09,36%,46%,13%,0%,4%,7%,4%,3%,0%,0,0,0,3.02,9-Jul,4.64,4.96,53,1,0,0,"BORTZ, DAVID MATTHEW"
20131,APPM,AS,NS,APPM,2360,Introduction to Differential Equations with Linear Algebra,Lower,2XXX,LEC - Lecture,P  - In Person,4,31,31,31,100%,3.45,55%,42%,0%,0%,3%,3%,3%,0%,0%,0,0,0,3.33,9-Jul,4.91,5.45,22,1,0,0,"GALANTHAY, THEODORE EMIL"
20131,APPM,AS,NS,APPM,2450,Calculus 3 Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,17,19,,,,,,,,,,,,,17,0,0,1.57,6-Apr,4.86,5.21,14,1,0,0,"CRAWFORD, AMANDA LYNN"
20131,APPM,AS,NS,APPM,2450,Calculus 3 Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,18,20,,,,,,,,,,,,,17,0,0,1.71,6-Apr,4.71,4.86,14,1,0,0,"CRAWFORD, AMANDA LYNN"
20131,APPM,AS,NS,APPM,2450,Calculus 3 Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,19,20,,,,,,,,,,,,,19,0,0,1.72,6-Apr,4.89,5.42,19,1,0,0,"JENNINGS, DALE KURTIS"
20131,APPM,AS,NS,APPM,2450,Calculus 3 Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,20,20,,,,,,,,,,,,,20,0,0,1.53,6-Apr,5.26,5.47,19,1,0,0,"O'NEILL, BEN"
20131,APPM,AS,NS,APPM,2460,Differential Equations Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,25,26,,,,,,,,,,,,,24,0,0,1.33,0-3,4.5,5.5,12,1,0,0,"YOUNG, RYAN EDWARD"
20131,APPM,AS,NS,APPM,2460,Differential Equations Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,21,23,,,,,,,,,,,,,21,0,0,1,0-3,4.5,5.17,12,1,0,0,"SNYDER, JOSHUA DAVID"
20131,APPM,AS,NS,APPM,2460,Differential Equations Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,24,24,,,,,,,,,,,,,24,0,0,1.09,0-3,4.27,5.54,11,1,0,0,"STURDEVANT, BENJAMIN J"
20131,APPM,AS,NS,APPM,2460,Differential Equations Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,19,20,,,,,,,,,,,,,19,0,0,1,0-3,5.14,6,7,1,0,0,"STURDEVANT, BENJAMIN J"
20131,APPM,AS,NS,APPM,3050,Scientific Computing in Matlab,Upper,3XXX,LEC - Lecture,P  - In Person,3,86,88,85,99%,2.84,22%,47%,27%,1%,2%,9%,4%,2%,1%,0,0,1,2.81,9-Jul,4.21,4.72,51,1,0,0,"NORRIS, JAN ADAM"
20131,APPM,AS,NS,APPM,3310,Matrix Methods and Applications,Upper,3XXX,LEC - Lecture,P  - In Person,3,45,48,45,100%,2.62,33%,29%,20%,9%,9%,22%,18%,6%,0%,0,0,0,2.86,9-Jul,4.31,4.65,29,1,0,0,"RESTREPO, JUAN G"
20131,APPM,AS,NS,APPM,3310,Matrix Methods and Applications,Upper,3XXX,LEC - Lecture,P  - In Person,3,41,47,41,100%,2.48,24%,29%,32%,2%,12%,22%,15%,13%,0%,0,0,0,3.27,9-Jul,4.27,4.46,26,1,0,0,"RESTREPO, JUAN G"
